GRU 1,LSTM 1,LSTM 2,MLP 1,RNN 1,ARIMA,real,t
0.491432101,0.477190375,0.437041759,0.27532359,0.535404384,0.770112737,0.404168396,614
0.423274249,0.484896541,0.425455987,0.268047393,0.533608258,0.739192877,0.404854617,615
0.401535273,0.484590262,0.410779595,0.248892392,0.530143738,0.688978371,0.396380582,616
0.36314556,0.457855493,0.403555185,0.241312531,0.536532164,0.606977702,0.357824519,617
0.387293875,0.465487629,0.401199102,0.220064657,0.531805575,0.674517567,0.403801347,618
0.218942285,0.382790893,0.367178947,0.220298971,0.559174657,0.641853697,0.402620408,619
0.423674136,0.424396545,0.411922246,0.179467539,0.550586402,0.698406951,0.356180779,620
0.422246218,0.358326495,0.395575255,0.181920092,0.568744719,0.700710261,0.377373847,621
0.565707028,0.371794969,0.385089546,0.214123125,0.557522357,0.68628417,0.327965912,622
0.512255073,0.36890164,0.386398733,0.209737206,0.555350482,0.642906912,0.281606077,623
0.497073352,0.388522267,0.346754253,0.196990476,0.552069783,0.638186111,0.269429638,624
0.395572394,0.333119333,0.31647712,0.167648413,0.550418615,0.654715004,0.291580224,625
0.352629542,0.283117443,0.291166693,0.144258492,0.552438796,0.615507787,0.352175162,626
0.36242339,0.257721424,0.297015578,0.104720809,0.553547621,0.617359809,0.337205962,627
0.42092967,0.188758731,0.326759726,0.112502819,0.557687998,0.625837995,0.348823849,628
0.461755365,0.274001777,0.3366853,0.129892672,0.552740812,0.653598612,0.363553669,629
0.418334007,0.308549166,0.358249694,0.143647913,0.550103843,0.620407239,0.363824966,630
0.460206211,0.366324872,0.362360537,0.161457525,0.543616951,0.604513606,0.386853276,631
0.417399406,0.366342574,0.364165485,0.166818793,0.543974936,0.598146103,0.391896205,632
0.394575089,0.359436244,0.383289874,0.186865669,0.545062184,0.612806796,0.392789889,633
0.399351984,0.421171725,0.394548833,0.173062971,0.54291147,0.643366751,0.388257636,634
0.377813399,0.386817366,0.395054519,0.193892977,0.553982317,0.661998568,0.403897099,635
0.49982819,0.451811343,0.399734199,0.199533588,0.53358984,0.617192223,0.378554786,636
0.424513787,0.418471426,0.395198166,0.213591291,0.541031957,0.624431893,0.374836424,637
0.43986842,0.442781866,0.386787117,0.225711419,0.526212454,0.570820724,0.378905876,638
0.321485728,0.442972034,0.382402569,0.191994196,0.525409639,0.564508739,0.384491398,639
0.345439464,0.438083977,0.375558168,0.195198627,0.525076151,0.532563723,0.4242284,640
0.327308804,0.427625656,0.380357116,0.18807913,0.52545321,0.574142529,0.414014873,641
0.302584589,0.413906336,0.408073545,0.19850147,0.53568542,0.547015915,0.397178513,642
0.357208252,0.461914122,0.415109247,0.193652821,0.535585403,0.551067511,0.406530274,643
0.364242017,0.450874716,0.407203436,0.213724609,0.5409531,0.577230989,0.4092592,644
0.449989438,0.463573664,0.408953398,0.234044665,0.527436137,0.575591075,0.425616801,645
0.38924095,0.455175966,0.402156204,0.223083534,0.531018853,0.582488531,0.403083208,646
0.38315019,0.448896676,0.417896658,0.230446768,0.52823931,0.643293386,0.400737289,647
0.310932606,0.45914796,0.406352252,0.22701129,0.539320946,0.658895401,0.422919792,648
0.363218397,0.46834451,0.412330776,0.210807715,0.5363276,0.670353811,0.419504644,649
0.418856919,0.455250651,0.414074212,0.223451196,0.540098786,0.671595077,0.418387539,650
0.448382229,0.454645902,0.415577859,0.237119788,0.53558594,0.693815275,0.424739076,651
0.401825845,0.459789306,0.420453519,0.237332519,0.532742679,0.681124088,0.437697488,652
0.397219747,0.473557144,0.422525167,0.236040764,0.530499876,0.661623085,0.436899556,653
0.389723301,0.467886895,0.428699374,0.241613852,0.534709692,0.650655667,0.448948326,654
0.412799925,0.479487985,0.433750331,0.249145675,0.5313223,0.662344517,0.45614567,655
0.390502304,0.4779419,0.441904366,0.257820289,0.535344481,0.682618002,0.430244805,656
0.408443123,0.488195628,0.448784888,0.269092461,0.53837353,0.676692216,0.417844946,657
0.403841257,0.496991783,0.437883258,0.264981005,0.541689754,0.660111475,0.396252912,658
0.439023346,0.493352562,0.428581178,0.265273529,0.537021756,0.671424882,0.402381028,659
0.389616609,0.459012032,0.401373088,0.267356462,0.547699153,0.704667639,0.407886758,660
0.431086332,0.466035068,0.411900222,0.224311411,0.53931123,0.71998009,0.419376975,661
0.412590057,0.440408736,0.404028147,0.216579382,0.548424125,0.719676322,0.395726277,662
0.47487849,0.437347591,0.417034626,0.232072113,0.540750325,0.694147305,0.420334493,663
0.439828604,0.464954615,0.404914349,0.223000848,0.535069168,0.713965943,0.406019597,664
0.419723153,0.446386337,0.415340155,0.23439621,0.531647563,0.707004446,0.395518815,665
0.402780861,0.466460913,0.404251814,0.232709303,0.529045165,0.702464172,0.377533433,666
0.317525774,0.447552949,0.401298285,0.220434754,0.536196887,0.712421104,0.348361048,667
0.32957074,0.448496521,0.387814701,0.216681551,0.541673779,0.719178582,0.348361048,668
0.37583968,0.455645084,0.369129092,0.180335321,0.536547124,0.720181392,0.376033322,669
0.396077901,0.400929064,0.3521474,0.188818693,0.536951602,0.713224947,0.358127733,670
0.403522491,0.391849577,0.366987348,0.184739064,0.527552485,0.717821962,0.380102774,671
0.305186152,0.409769595,0.360926747,0.161172438,0.532060921,0.695683433,0.382592321,672
0.346644193,0.414101779,0.380921155,0.16584744,0.522565961,0.700334459,0.402061856,673
0.351657271,0.426727146,0.374482244,0.181940982,0.523075044,0.705890148,0.402173566,674
0.32513395,0.421334416,0.394027144,0.189810817,0.520662606,0.666287638,0.390938687,675
0.306544244,0.446618706,0.39762345,0.194710055,0.522310376,0.665346998,0.403466216,676
0.299370199,0.452558547,0.394339502,0.195270806,0.52472657,0.666325661,0.426015767,677
0.333827913,0.447446287,0.399236023,0.210602285,0.525808811,0.706305813,0.426877533,678
0.347871125,0.45116207,0.41358003,0.212353239,0.528876424,0.684360889,0.447464173,679
0.341218531,0.455987126,0.421166599,0.219776251,0.536249995,0.703696726,0.467986978,680
0.38824603,0.468017727,0.441637516,0.235058385,0.536138833,0.689918404,0.475136446,681
0.416108847,0.480018139,0.454161108,0.256864223,0.542682648,0.690049475,0.474689605,682
0.458095044,0.494724214,0.467949927,0.278677534,0.542766035,0.677760759,0.462034407,683
0.480339199,0.511769116,0.472654998,0.299147925,0.539724231,0.682600414,0.44538955,684
0.43262282,0.497215927,0.460469782,0.326802076,0.55049783,0.699249825,0.444894833,685
0.495252162,0.53133142,0.459546626,0.289840688,0.536517978,0.693892617,0.441814816,686
0.478118479,0.505386114,0.441087723,0.289052335,0.539729595,0.707759281,0.459608694,687
0.509680629,0.493617773,0.436794877,0.311150054,0.522753656,0.704733952,0.460454502,688
0.396063089,0.488103479,0.446341038,0.280464054,0.521477878,0.699354126,0.460630047,689
0.358753502,0.498490661,0.449237287,0.271922777,0.526520312,0.658069882,0.439644442,690
0.368747622,0.502304733,0.455098987,0.273671189,0.529340327,0.660242449,0.388481057,691
0.386432707,0.506794989,0.440718412,0.286316342,0.533069909,0.652584549,0.355398806,692
0.350994706,0.495463312,0.405107468,0.274367767,0.538953662,0.619002435,0.336743162,693
0.360126555,0.478259981,0.377403498,0.232534942,0.536791265,0.622013706,0.354026364,694
0.386777312,0.447416246,0.348433167,0.192598892,0.533391833,0.610885941,0.338610322,695
0.383627981,0.387094915,0.348378241,0.18166325,0.531108439,0.587173805,0.349430277,696
0.349863917,0.402472615,0.342217326,0.160673615,0.520859122,0.555197797,0.371788325,697
0.177069128,0.342361867,0.347221613,0.159151208,0.543650746,0.605308055,0.363745173,698
0.371879876,0.42812863,0.375376403,0.136734139,0.523915112,0.598249901,0.349350484,699
0.326896429,0.387733847,0.356952965,0.155413602,0.542225659,0.628441526,0.343126616,700
0.430262297,0.40529269,0.36093694,0.191779067,0.514138818,0.597357445,0.365101657,701
0.249356478,0.412052631,0.345028132,0.164077794,0.521792054,0.542843049,0.364862277,702
0.277531624,0.405326098,0.358947426,0.156327215,0.52128619,0.556232707,0.376815295,703
0.294202417,0.412542999,0.360345036,0.153886839,0.522335827,0.590849519,0.356148862,704
0.312949598,0.410943449,0.373052776,0.166456229,0.516913354,0.594231118,0.341897801,705
0.286917418,0.427286923,0.358420402,0.174121393,0.515132308,0.572717314,0.354249785,706
0.215347201,0.41360563,0.347535372,0.168429104,0.521413624,0.594896927,0.3519677,707
0.271264613,0.421438634,0.35395956,0.154195716,0.515979469,0.586957472,0.319667422,708
0.276730001,0.408553213,0.346278459,0.150605515,0.521111786,0.572168209,0.317943889,709
0.267869174,0.396372348,0.328957677,0.159960044,0.51763308,0.534703592,0.345695956,710
0.197632954,0.38850075,0.324313968,0.144832899,0.519476771,0.5421724,0.342153139,711
0.225878134,0.382990569,0.337271482,0.128963417,0.526382029,0.516922668,0.336551658,712
0.294630587,0.382293284,0.339390159,0.131250285,0.526874602,0.496671134,0.328508506,713
0.320967793,0.387267828,0.341642678,0.145286006,0.514800966,0.472630126,0.31735342,714
0.175551608,0.350903392,0.32681936,0.161472947,0.536331236,0.474474699,0.294915579,715
0.268070638,0.413164765,0.336256951,0.121576068,0.520971715,0.469278392,0.317513006,716
0.244356781,0.363091737,0.300032496,0.123375459,0.537346005,0.474481026,0.320257892,717
0.367981791,0.337252706,0.316566378,0.141792975,0.517283797,0.476542084,0.346110881,718
0.252509743,0.364234626,0.314805835,0.118849006,0.518596232,0.4515496,0.330758674,719
0.227694601,0.348554879,0.337949812,0.124873076,0.522912562,0.413188707,0.328173375,720
0.25782761,0.388195902,0.334645808,0.131715048,0.519854248,0.404031567,0.334381284,721
0.218331873,0.376654744,0.333753586,0.134626318,0.525696754,0.418003369,0.33980722,722
0.287107825,0.388026834,0.335090339,0.140556334,0.520662606,0.369906425,0.337253838,723
0.281729102,0.388741374,0.337033868,0.133755321,0.518480659,0.402670684,0.34599917,724
0.286109239,0.386400223,0.335472703,0.144737031,0.512909234,0.443865748,0.339695509,725
0.243301898,0.391520262,0.342194855,0.145686449,0.509096444,0.414006481,0.351074016,726
0.1594982,0.386503786,0.336370081,0.145433752,0.525450289,0.439250934,0.339727427,727
0.215448543,0.393693507,0.354065418,0.13812963,0.528555155,0.443519073,0.341610545,728
0.29464063,0.406567633,0.34499079,0.138189498,0.530120075,0.418698112,0.348823849,729
0.344692677,0.385509819,0.34382385,0.155250056,0.523753524,0.459345475,0.351855989,730
0.326596379,0.394296736,0.345522881,0.159080367,0.514735997,0.449482426,0.352957135,731
0.256703049,0.401603997,0.348399103,0.14708619,0.514116526,0.408345702,0.369633909,732
0.246829003,0.404037267,0.350486875,0.151004,0.514214694,0.376638337,0.375921611,733
0.26272577,0.410944998,0.362776399,0.154246379,0.510827839,0.404814138,0.382448693,734
0.258080512,0.417413324,0.367168158,0.161276783,0.513885915,0.405871325,0.386789442,735
0.263061643,0.423140943,0.377269149,0.171040529,0.513027787,0.343083447,0.390045003,736
0.272661626,0.437539876,0.381927609,0.17588863,0.511133671,0.317241585,0.39429,737
0.268826246,0.437700123,0.383316934,0.185199979,0.514890969,0.354306184,0.407838882,738
0.30131948,0.447074741,0.389380991,0.189414628,0.507407427,0.28242211,0.395534774,739
0.268152565,0.442539781,0.395214349,0.198527844,0.514917314,0.320539414,0.394816635,740
0.286588818,0.457268864,0.393634379,0.200509977,0.511974692,0.356885463,0.380102774,741
0.27991733,0.456352115,0.392991066,0.196917318,0.51029259,0.346868067,0.371596821,742
0.27329427,0.450414509,0.375903249,0.208838192,0.516590536,0.386834883,0.362261019,743
0.274798453,0.449733377,0.374543101,0.189103717,0.509297609,0.370264723,0.357968147,744
0.259064049,0.441505522,0.359765232,0.178104531,0.511905968,0.356496876,0.356069069,745
0.282752544,0.430080563,0.355347067,0.174686621,0.503263533,0.389880452,0.336344196,746
0.239534929,0.422245055,0.349656671,0.166805587,0.500348389,0.365839841,0.32448693,747
0.186536208,0.418670505,0.334830761,0.156780156,0.501533568,0.32702935,0.322922984,748
0.175767004,0.41385597,0.325701892,0.142650005,0.496460825,0.364506874,0.307969742,749
0.144061118,0.392901987,0.314716578,0.139782349,0.508003175,0.381607406,0.295186876,750
0.132518545,0.380953014,0.308445036,0.129911688,0.515899777,0.399672821,0.315326673,751
0.18559514,0.389745384,0.304432273,0.110032228,0.508108079,0.42314412,0.304235422,752
0.220344439,0.356707335,0.304872334,0.118102644,0.511651218,0.446977787,0.300963902,753
0.233880594,0.364748687,0.300953329,0.120340511,0.50106734,0.445643492,0.303150235,754
0.141695231,0.366522402,0.30176264,0.109482569,0.497333705,0.454299486,0.312869043,755
0.129659414,0.365203321,0.296896845,0.112869642,0.502084374,0.449440566,0.331428936,756
0.106629886,0.353074849,0.305382431,0.111261975,0.513147414,0.442816786,0.357154256,757
0.160684705,0.363094389,0.325642377,0.1099951,0.517322898,0.447157673,0.336360154,758
0.22143428,0.367016375,0.346431822,0.121249661,0.524490118,0.447679237,0.335019629,759
0.266560316,0.385740966,0.341204196,0.139444612,0.525543749,0.502266177,0.339791261,760
0.282346457,0.397851497,0.344185323,0.142946849,0.516215146,0.505007949,0.323704957,761
0.242598161,0.380311698,0.334204227,0.152816803,0.528066874,0.480688838,0.325061441,762
0.215074092,0.368471354,0.331388205,0.143959282,0.536276639,0.479390304,0.30589512,763
0.323165148,0.409150004,0.33893159,0.11968907,0.519014955,0.481829317,0.305751492,764
0.305261523,0.358808398,0.303214431,0.142368717,0.528996944,0.493899558,0.290191823,765
0.322537571,0.365646005,0.312335044,0.140325035,0.500075817,0.487653721,0.259678912,766
0.130705684,0.368220538,0.289182603,0.11386032,0.513496161,0.483969117,0.247709936,767
0.13978903,0.35240531,0.271652877,0.105625865,0.513264298,0.473374779,0.237687913,768
0.149180979,0.337461561,0.257256716,0.093638175,0.509150505,0.451516583,0.237129361,769
0.135415867,0.304987997,0.239873916,0.085732695,0.512632132,0.456777639,0.21445214,770
0.124613903,0.282498091,0.240377694,0.077737408,0.510116458,0.465874678,0.22509655,771
0.10247881,0.290330678,0.224357396,0.068375912,0.506502092,0.44026136,0.24028917,772
0.095640831,0.264172107,0.22666651,0.066567875,0.504100621,0.423008112,0.277728129,773
0.112990648,0.269176543,0.233265668,0.066076203,0.499587953,0.423237141,0.259104401,774
0.062537275,0.257627934,0.262433529,0.068278841,0.509362459,0.38737491,0.24812486,775
0.121511504,0.316932559,0.263609499,0.071075517,0.500901043,0.393041278,0.236283553,776
0.105097815,0.316595972,0.255498171,0.077418772,0.496310532,0.373262692,0.232549232,777
0.117379926,0.31655252,0.236732244,0.085326186,0.487189978,0.398075454,0.223357059,778
0.038267225,0.312918127,0.23091653,0.071506226,0.480948508,0.406049484,0.208228272,779
-0.004463044,0.29978174,0.219295502,0.067172561,0.485163152,0.413914764,0.222223995,780
-0.010630527,0.294409037,0.210062385,0.062555384,0.479970813,0.459098814,0.227602055,781
-0.059460543,0.267403901,0.214372337,0.06081798,0.492590636,0.461084987,0.255465833,782
-0.019413704,0.272800684,0.223057002,0.057471934,0.497983396,0.460552038,0.264115413,783
0.026137516,0.267405063,0.247305065,0.058684731,0.503706992,0.465916955,0.259694871,784
0.105431922,0.284874827,0.257059544,0.069369627,0.504242301,0.480647221,0.269397721,785
0.11228703,0.307459474,0.262028903,0.074679866,0.49719277,0.508897444,0.25363059,786
0.083216906,0.306281775,0.264974594,0.083837228,0.502105474,0.514773559,0.275158788,787
0.046805292,0.310218364,0.256018728,0.083791533,0.512594461,0.521201587,0.293415467,788
0.115241736,0.31928581,0.276629984,0.076649517,0.507604003,0.505345485,0.305496154,789
0.170576409,0.308984995,0.280475646,0.08756502,0.516126752,0.531681475,0.313555265,790
0.194745243,0.313901454,0.299634576,0.098841046,0.512490273,0.536810207,0.312821168,791
0.158002213,0.342641979,0.31170845,0.103054523,0.515936434,0.526657096,0.319204622,792
0.183712438,0.359378934,0.31429106,0.108308884,0.519555211,0.487254644,0.325987042,793
0.236652821,0.361765206,0.318895131,0.117919584,0.5177598,0.491003759,0.321135616,794
0.253584534,0.367940277,0.322496325,0.124795917,0.514339507,0.446296347,0.305224857,795
0.230916739,0.375455499,0.320886552,0.126341735,0.511628747,0.432917529,0.31700233,796
0.208006978,0.381994307,0.309983492,0.124873758,0.506847501,0.438693754,0.320130222,797
0.167404264,0.363463759,0.311891794,0.125930063,0.513404667,0.439615582,0.325971083,798
0.204740241,0.380283713,0.317199886,0.116377487,0.509461522,0.432417019,0.332593917,799
0.203712583,0.371781945,0.321460366,0.117795753,0.511709094,0.452170593,0.34740353,800
0.224247709,0.371095717,0.326938361,0.133624335,0.510476112,0.430833176,0.341802049,801
0.153377965,0.368860424,0.340356231,0.13456477,0.524049163,0.433575949,0.352717756,802
0.211568251,0.397411138,0.346904129,0.128522289,0.527700961,0.442227006,0.356212697,803
0.301803559,0.396350235,0.353691161,0.13800131,0.526267231,0.434695039,0.342328684,804
0.334812433,0.38494581,0.351029336,0.16541842,0.526547313,0.438458165,0.332641792,805
0.303242594,0.40845266,0.349991679,0.155695085,0.51666224,0.450543442,0.346541764,806
0.257662237,0.408695519,0.337396443,0.147931699,0.515811384,0.432423823,0.356212697,807
0.259410381,0.388821036,0.33989042,0.154776744,0.517991781,0.450992254,0.378012192,808
0.255554497,0.399895132,0.350573421,0.144540121,0.516396224,0.438701362,0.379001628,809
0.225965619,0.38888818,0.368113875,0.15157022,0.528794885,0.474982986,0.388082091,810
0.314538151,0.424256086,0.379243761,0.160502179,0.523232996,0.505184079,0.392630302,811
0.317188919,0.424632698,0.384921104,0.173831443,0.525708795,0.495352077,0.377724937,812
0.357167959,0.434681028,0.388125628,0.197271166,0.520026088,0.502175418,0.377549392,813
0.310833931,0.445374131,0.380518228,0.190214699,0.516874313,0.502945005,0.384108391,814
0.289290607,0.438824475,0.376884788,0.191986391,0.516836584,0.489460485,0.391241901,815
0.21672757,0.411577672,0.375641167,0.199007833,0.53754878,0.471511976,0.387204366,816
