GRU 1,LSTM 1,LSTM 2,MLP 1,RNN 1,ARIMA,Naive,real,t
0.454485387,0.42371577,0.148345768,0.396801403,0.050079416,0.692133504,0.110912515,0.079138872,278
0.469791234,0.415741652,0.138615489,0.391672443,0.016075931,0.697690564,0.082681689,0.100427691,279
0.472042471,0.398933619,0.109304011,0.378469256,-0.017629573,0.719738775,0.072691583,0.126919026,280
0.473783493,0.40566805,0.092091501,0.37233408,-0.024881668,0.717426679,0.079138872,0.131754492,281
0.470894367,0.412206322,0.092656888,0.368818361,-0.038704354,0.720834629,0.100427691,0.15446363,282
0.469984293,0.410739601,0.117243841,0.374724821,-0.038595941,0.720831087,0.126919026,0.145877885,283
0.484025955,0.406699806,0.140015438,0.378369365,-0.033278156,0.721773906,0.131754492,0.239874246,284
0.482048273,0.412423462,0.144090697,0.384857002,0.00452726,0.710447246,0.15446363,0.280090007,285
0.485562325,0.433485419,0.143456951,0.393906421,0.050172772,0.741302392,0.145877885,0.293223963,286
0.510652184,0.42375198,0.215503752,0.422483703,0.033837367,0.720513034,0.239874246,0.282419967,287
0.583262742,0.38330394,0.271586835,0.412141794,-0.048779685,0.736930314,0.280090007,0.2916281,288
0.607986808,0.364301443,0.18217878,0.429281627,0.182436213,0.737973588,0.293223963,0.323944336,289
0.601299405,0.535174847,0.148571819,0.475749952,0.324633241,0.742985229,0.282419967,0.315661805,290
0.573968709,0.528584957,0.239114925,0.477048377,0.292510986,0.700949756,0.2916281,0.32319428,291
0.561503112,0.507377446,0.311119825,0.482466475,0.243853778,0.724465602,0.323944336,0.315007501,292
0.58907032,0.484210551,0.318739146,0.463279877,0.203380227,0.711990342,0.315661805,0.32261977,293
0.579058051,0.504987657,0.255346835,0.473090743,0.297025114,0.718789976,0.32319428,0.323146405,294
0.573921382,0.539604247,0.27382037,0.48849427,0.320470005,0.73050495,0.315007501,0.348999394,295
0.549018562,0.526296616,0.309139609,0.478924774,0.284707606,0.727763116,0.32261977,0.3524305,296
0.535286248,0.518898487,0.323915094,0.478776022,0.271693468,0.734716827,0.323146405,0.34283936,297
0.543618619,0.512583554,0.343232363,0.478399864,0.252070516,0.755387088,0.348999394,0.356579745,298
0.556912541,0.512549281,0.346054047,0.478031135,0.260971218,0.757999759,0.3524305,0.338418818,299
0.55170846,0.524363101,0.329559952,0.483717367,0.300127536,0.765549471,0.34283936,0.348616386,300
0.551312745,0.531592846,0.353039384,0.49991604,0.307612091,0.761175461,0.356579745,0.361383295,301
0.57363987,0.511962831,0.367901534,0.497146933,0.27040875,0.772662264,0.338418818,0.358175609,302
0.584428251,0.506380677,0.329445183,0.476406755,0.273776114,0.776263998,0.348616386,0.377677061,303
0.572814763,0.544595838,0.301701277,0.497838727,0.340097278,0.767923236,0.361383295,0.370128627,304
0.57194972,0.539601147,0.347919881,0.494615747,0.314390779,0.765441004,0.358175609,0.362468482,305
0.550336421,0.53174603,0.363172114,0.497736275,0.308166385,0.785738363,0.377677061,0.363697297,306
0.563138962,0.531574547,0.376274168,0.491030403,0.294338673,0.815071921,0.370128627,0.35523922,307
0.538881302,0.534977615,0.35165751,0.49519132,0.326487899,0.829403584,0.362468482,0.336216527,308
0.539609671,0.539876521,0.370432436,0.498644013,0.31895107,0.827097235,0.363697297,0.348616386,309
0.531938136,0.529299736,0.371649712,0.495324257,0.300724834,0.814787592,0.35523922,0.350467588,310
0.537607372,0.521849334,0.360588104,0.490081643,0.291235536,0.818492956,0.336216527,0.348408924,311
0.534635663,0.525173664,0.348184586,0.484457641,0.288900495,0.822207956,0.348616386,0.350627174,312
0.534768879,0.53010428,0.347098976,0.486323134,0.294632077,0.80452964,0.350467588,0.332115158,313
0.531432509,0.525907934,0.352536559,0.485870118,0.289858222,0.814933879,0.348408924,0.292601577,314
0.525003016,0.525271177,0.356032819,0.484142703,0.285878837,0.822432899,0.350627174,0.315645846,315
0.529117584,0.520682633,0.354479343,0.493852706,0.293061554,0.8346938,0.332115158,0.337892183,316
0.548159659,0.507694185,0.33963412,0.483363806,0.267977446,0.82820394,0.292601577,0.343940506,317
0.534909129,0.513550639,0.300375283,0.468279717,0.266866624,0.823164452,0.315645846,0.350978264,318
0.529625297,0.53058368,0.303354084,0.475676402,0.283769846,0.821492988,0.337892183,0.354042322,319
0.519926131,0.521610379,0.333705693,0.469742469,0.263733745,0.798412821,0.343940506,0.350786761,320
0.484667182,0.521435857,0.348313808,0.479054016,0.27904892,0.804494844,0.350978264,0.337908142,321
0.496964127,0.519577086,0.369655848,0.479253191,0.263166994,0.798355366,0.354042322,0.341977594,322
0.483483106,0.517322302,0.362076402,0.478879983,0.272390217,0.793116181,0.350786761,0.340748779,323
0.481681466,0.523047268,0.35686782,0.48006511,0.284063578,0.807425648,0.337908142,0.382049727,324
0.478586704,0.521313131,0.360096633,0.48579089,0.280592561,0.807185698,0.341977594,0.387715043,325
0.503766,0.513219357,0.365622282,0.475633059,0.247628018,0.819889363,0.340748779,0.391209984,326
0.506369412,0.513471961,0.364656091,0.480900609,0.26152879,0.805059711,0.382049727,0.383198749,327
0.544487894,0.523526192,0.385593563,0.486720494,0.271133125,0.786797583,0.387715043,0.381347547,328
0.539747477,0.528046131,0.378001213,0.492423474,0.306723326,0.754928956,0.391209984,0.38377326,329
0.539289474,0.542656898,0.38645494,0.502782811,0.329832613,0.767342272,0.383198749,0.385576585,330
0.53091228,0.539962649,0.390804857,0.502611646,0.323151708,0.729485407,0.381347547,0.362963199,331
0.529107034,0.536804557,0.392914355,0.499177636,0.311657697,0.734481092,0.38377326,0.366761355,332
0.52818948,0.535743713,0.389807642,0.497654593,0.311375976,0.743845395,0.385576585,0.357904312,333
0.530920446,0.534146786,0.383644909,0.502295016,0.31917882,0.721186232,0.362963199,0.358718202,334
0.5270226,0.533292234,0.377138972,0.489702432,0.302914023,0.755587387,0.366761355,0.345632122,335
0.50369978,0.537791491,0.363660663,0.495722564,0.320950776,0.730339058,0.357904312,0.331955571,336
0.511820018,0.529674172,0.376255333,0.48907884,0.292619586,0.731115964,0.358718202,0.30975711,337
0.495613158,0.523646176,0.366005003,0.48753047,0.290095359,0.722530712,0.345632122,0.320545147,338
0.508002996,0.519567192,0.360407174,0.486837771,0.282184839,0.751310847,0.331955571,0.302639558,339
0.512834489,0.51409328,0.342958868,0.480139036,0.272453547,0.749657831,0.30975711,0.315374549,340
0.508020699,0.516212881,0.326298594,0.472798123,0.26553914,0.784248449,0.320545147,0.287446938,341
0.509548187,0.516330421,0.319613338,0.475253896,0.269082516,0.785109995,0.302639558,0.293942102,342
0.50888449,0.508823037,0.32426247,0.467351318,0.242784739,0.784740607,0.315374549,0.318310938,343
0.508848429,0.505146921,0.314403772,0.471247258,0.252664953,0.788371204,0.287446938,0.328189333,344
0.510972917,0.50265646,0.305627227,0.460570657,0.232921451,0.794230297,0.293942102,0.345711915,345
0.505499065,0.509177387,0.308873355,0.465598947,0.240226924,0.755453925,0.318310938,0.360409818,346
0.524736583,0.506463349,0.327287734,0.464256522,0.22769329,0.727451457,0.328189333,0.361096039,347
0.521712184,0.50738132,0.33408463,0.470481808,0.248596415,0.726273071,0.345711915,0.34226485,348
0.535741866,0.518078446,0.353320599,0.479602516,0.2642937,0.701911352,0.360409818,0.336583575,349
0.538116515,0.521690071,0.356913388,0.481945875,0.280302823,0.686290247,0.361096039,0.332147075,350
0.525678158,0.529468238,0.348396778,0.487853219,0.307154059,0.658978293,0.34226485,0.334923877,351
0.512046695,0.530074,0.35126704,0.488524647,0.302325368,0.665516835,0.336583575,0.358622451,352
0.501061618,0.524000287,0.351184249,0.480390507,0.279358894,0.678571513,0.332147075,0.35067505,353
0.488972783,0.519148231,0.346140772,0.477594492,0.271663159,0.68518422,0.334923877,0.345727873,354
0.500510871,0.518078089,0.360478699,0.476968555,0.256043255,0.694973462,0.358622451,0.335418595,355
0.508441806,0.515884757,0.36056459,0.477609466,0.264282256,0.692405096,0.35067505,0.350339919,356
0.505258083,0.519944906,0.355512351,0.483617425,0.285113096,0.68070794,0.345727873,0.344052217,357
0.508500695,0.523566186,0.356056452,0.482496447,0.282824218,0.703622875,0.335418595,0.366378347,358
0.500730753,0.521990716,0.354712635,0.482617908,0.278060675,0.706430832,0.350339919,0.369171108,359
0.518832326,0.518914163,0.361246794,0.481912202,0.267885268,0.712530749,0.344052217,0.376863171,360
0.524770379,0.515555084,0.362799227,0.48372628,0.268814951,0.73450362,0.366378347,0.362053557,361
0.543979049,0.523328602,0.36950618,0.484542887,0.277454615,0.723125868,0.369171108,0.386486228,362
0.542863786,0.52794373,0.366975248,0.495661412,0.306240171,0.756667539,0.376863171,0.382927452,363
0.557787776,0.531044483,0.377846181,0.497448884,0.303698152,0.775793418,0.362053557,0.378698414,364
0.546199441,0.534357786,0.367579937,0.489902788,0.306673437,0.77677382,0.386486228,0.382640197,365
0.538896739,0.54506129,0.372846484,0.500130034,0.329705417,0.75806921,0.382927452,0.371915994,366
0.534713328,0.536579609,0.38890779,0.502087448,0.317376733,0.761343362,0.378698414,0.397034886,367
0.532059312,0.532746434,0.392588675,0.495854418,0.301895887,0.763657342,0.382640197,0.405365293,368
0.531721294,0.53335017,0.381721288,0.500671884,0.316581666,0.765149231,0.371915994,0.40996138,369
0.543242037,0.535431087,0.392914355,0.49629929,0.301894099,0.787133424,0.397034886,0.420781335,370
0.546576977,0.53767401,0.396541446,0.502864211,0.315449178,0.820633703,0.405365293,0.429000032,371
0.555215955,0.540299833,0.403754652,0.501734806,0.319702953,0.826114971,0.40996138,0.427547796,372
0.542364419,0.549025893,0.406212449,0.508704246,0.341214001,0.818917268,0.420781335,0.431106572,373
0.541294396,0.551829576,0.423161417,0.511044172,0.341122061,0.794795352,0.429000032,0.421818646,374
0.531232178,0.549708366,0.427649438,0.516442354,0.345036507,0.795039245,0.427547796,0.425824264,375
0.538866818,0.547413826,0.436012387,0.514947522,0.335866153,0.785943673,0.431106572,0.4048227,376
0.534787178,0.54909867,0.427164555,0.51432038,0.34544453,0.787486106,0.421818646,0.38096454,377
0.536810517,0.551823318,0.428584576,0.519436001,0.350550115,0.779130579,0.425824264,0.388433181,378
0.552535892,0.544561505,0.42904824,0.523736443,0.341336221,0.772966304,0.4048227,0.396955092,379
0.561268449,0.537471473,0.406207949,0.506788389,0.328823298,0.791463236,0.38096454,0.391497239,380
0.542319655,0.550939023,0.377020955,0.508615676,0.352224141,0.803351009,0.388433181,0.405652549,381
0.54687804,0.549593925,0.39668116,0.506839778,0.334253073,0.804473384,0.396955092,0.404679072,382
0.529741585,0.540545642,0.395512611,0.500806481,0.322333872,0.795643723,0.391497239,0.421132425,383
0.525765002,0.540405929,0.404607534,0.505193634,0.321170837,0.772250075,0.405652549,0.418706712,384
0.535776317,0.539134383,0.411624849,0.501459714,0.312939942,0.783648424,0.404679072,0.418323705,385
0.525570989,0.543268144,0.4078722,0.504283157,0.328726918,0.769536149,0.421132425,0.427420127,386
0.539070904,0.546652853,0.423633099,0.515325112,0.33579281,0.782730126,0.418706712,0.421483515,387
0.542451084,0.542614222,0.423022866,0.505510888,0.325075835,0.75324911,0.418323705,0.427930803,388
0.527432084,0.55179435,0.417415082,0.515056898,0.350755215,0.779931317,0.427420127,0.416440586,389
0.539683223,0.550524235,0.431290686,0.512708972,0.340366364,0.764158254,0.421483515,0.411142319,390
0.517802894,0.549695611,0.424197435,0.513611178,0.345418066,0.710667863,0.427930803,0.409945421,391
0.525349855,0.549574018,0.430611879,0.51334697,0.341410607,0.740413997,0.416440586,0.420047238,392
0.508169234,0.547156036,0.420168012,0.511029559,0.341790587,0.748848133,0.411142319,0.417366187,393
0.510752499,0.54686588,0.422824323,0.511017311,0.335502952,0.712927202,0.409945421,0.424052855,394
0.510638356,0.54387939,0.422789484,0.505687028,0.323895901,0.701196728,0.420047238,0.439676359,395
0.510497749,0.544753492,0.421034306,0.508394015,0.331477761,0.690349153,0.417366187,0.399460598,396
0.517370164,0.544564307,0.426662445,0.510372514,0.330129921,0.670494013,0.424052855,0.409099614,397
0.524095535,0.546331167,0.434025526,0.510175678,0.328052491,0.678094145,0.439676359,0.430962944,398
0.529468119,0.545279086,0.422395468,0.517547505,0.347536147,0.679441592,0.399460598,0.424866745,399
0.529273808,0.545188308,0.419769168,0.510145856,0.335818708,0.618158626,0.409099614,0.438160289,400
0.52346319,0.551993966,0.421934903,0.508202613,0.335124135,0.595981711,0.430962944,0.446905621,401
0.523346007,0.549505711,0.42327404,0.510143637,0.340446621,0.644121915,0.424866745,0.453751875,402
0.5159567,0.54860419,0.433764815,0.513874643,0.33909145,0.631461339,0.438160289,0.457518113,403
0.524879575,0.54906559,0.444811761,0.515646939,0.334538788,0.673281607,0.446905621,0.456209505,404
0.53346312,0.549139559,0.445646465,0.518998374,0.342320234,0.684522969,0.453751875,0.468768951,405
0.54856503,0.553223073,0.453130305,0.525262675,0.351754874,0.69854232,0.457518113,0.458667135,406
0.559196591,0.555504143,0.454717994,0.527488122,0.358527273,0.698180372,0.456209505,0.4805943,407
0.558927178,0.562473834,0.455017269,0.523793992,0.365840822,0.6746806,0.468768951,0.482892343,408
0.550479054,0.567201257,0.455327451,0.536269084,0.384563833,0.710447105,0.458667135,0.495180492,409
0.555537879,0.561766326,0.473387718,0.528702871,0.361632943,0.681702265,0.4805943,0.508761291,410
0.544707298,0.565040886,0.468492657,0.532266007,0.374039799,0.688464803,0.482892343,0.483690275,411
0.553066134,0.56630224,0.481069982,0.535761396,0.375784725,0.722587354,0.495180492,0.486961795,412
0.554630697,0.568618596,0.493649662,0.540893004,0.379201025,0.702251449,0.508761291,0.480338961,413
0.563157558,0.567617536,0.49019891,0.543826294,0.386795014,0.668588505,0.483690275,0.508968753,414
0.557727039,0.570521712,0.483693123,0.541357022,0.390542746,0.691880872,0.486961795,0.510564617,415
0.554613411,0.57387054,0.483520091,0.542094204,0.392900556,0.686175563,0.480338961,0.51508091,416
0.549302101,0.571475506,0.491268098,0.537747059,0.382142246,0.664872802,0.508968753,0.497015735,417
0.549096286,0.572072148,0.500625432,0.541418048,0.384958267,0.691213775,0.510564617,0.505569564,418
0.548285127,0.570869744,0.503897429,0.54394234,0.388304085,0.698917516,0.51508091,0.518288596,419
0.549920321,0.572494805,0.504880667,0.548741925,0.395127565,0.668617411,0.497015735,0.518527975,420
0.547703922,0.572834194,0.503617287,0.542500924,0.390360922,0.668989674,0.505569564,0.519038652,421
0.543827236,0.576758206,0.508032024,0.54666606,0.395169646,0.66936769,0.518288596,0.517155533,422
0.548223555,0.573896885,0.515229523,0.542601848,0.389872193,0.696270439,0.518527975,0.515432,423
0.530799925,0.576293826,0.509481251,0.549166633,0.400961787,0.714099504,0.519038652,0.521576075,424
0.543013692,0.573640108,0.523003399,0.549743374,0.392770976,0.703675102,0.517155533,0.509495388,425
0.548899889,0.570631027,0.510690629,0.555156655,0.39261955,0.677246866,0.515432,0.516006511,426
0.571680367,0.571013629,0.522592783,0.543961199,0.382336795,0.731721321,0.521576075,0.514570234,427
0.552903175,0.581206322,0.497095406,0.54704432,0.411521405,0.745831997,0.509495388,0.508458077,428
0.550112665,0.580860794,0.519541442,0.554263457,0.411385447,0.75562398,0.516006511,0.499824455,429
0.542075038,0.574623406,0.521695256,0.548190712,0.392924964,0.746180702,0.514570234,0.511841307,430
0.534404159,0.572042227,0.506043017,0.546727733,0.392705768,0.76113982,0.508458077,0.510245444,431
0.539253473,0.572576404,0.506603181,0.545002791,0.392423093,0.766735756,0.499824455,0.51064441,432
0.532020211,0.574219823,0.504538834,0.543618499,0.392040074,0.750511841,0.511841307,0.507085634,433
0.537530065,0.573341966,0.509487033,0.545291246,0.390430748,0.765208782,0.510245444,0.518448182,434
0.535065711,0.571371615,0.506025493,0.542998015,0.388476789,0.784565953,0.51064441,0.530592704,435
0.533315778,0.573196888,0.506076455,0.54649458,0.393419474,0.740496981,0.507085634,0.522549552,436
0.536656141,0.572939575,0.512726307,0.542379282,0.387397259,0.792484293,0.518448182,0.518001341,437
0.531771243,0.575935841,0.515570045,0.54647861,0.393789709,0.770064822,0.530592704,0.516995947,438
0.539895058,0.574427187,0.522226393,0.548265139,0.394634098,0.716792345,0.522549552,0.490616322,439
0.532983482,0.574872434,0.516124964,0.551079995,0.399306983,0.7106496,0.518001341,0.493983595,440
0.544896901,0.574416637,0.521713912,0.551985059,0.394879192,0.71576249,0.516995947,0.494238933,441
0.563114107,0.567604363,0.502326906,0.561647995,0.395502597,0.667230064,0.490616322,0.478407967,442
0.584245265,0.566125512,0.504215658,0.535159653,0.373606861,0.631872166,0.493983595,0.497558329,443
0.551778972,0.583598375,0.464529574,0.544951987,0.416560799,0.663548432,0.494238933,0.500893684,444
0.559411526,0.574177027,0.496336043,0.547617757,0.404026747,0.653742619,0.478407967,0.471960678,445
0.525710344,0.569273889,0.488857955,0.53776984,0.38164714,0.712380369,0.497558329,0.472184099,446
0.530081928,0.568273723,0.495026529,0.537267686,0.376223147,0.701050253,0.500893684,0.45719894,447
0.528190017,0.564649761,0.478602529,0.539544141,0.383989304,0.705053461,0.471960678,0.474928984,448
0.526621163,0.565193534,0.477877349,0.536280899,0.379204988,0.721868995,0.472184099,0.470987201,449
0.528185785,0.564556658,0.469999969,0.536519482,0.377351731,0.721111337,0.45719894,0.477179152,450
0.533316016,0.561047614,0.468899548,0.525800151,0.361290485,0.707062487,0.474928984,0.46351856,451
0.523585796,0.565155506,0.464490801,0.529570193,0.37402764,0.689317349,0.470987201,0.462513166,452
0.524092615,0.562851429,0.471276939,0.529472115,0.370188057,0.690864153,0.477179152,0.429893715,453
0.51684171,0.561849296,0.469043702,0.53330129,0.372134089,0.702143454,0.46351856,0.450081389,454
0.522825241,0.558162391,0.467244506,0.52879427,0.362313867,0.641374444,0.462513166,0.456480802,455
0.523685813,0.55697298,0.452638716,0.531152691,0.369321644,0.627423854,0.429893715,0.437027225,456
0.529599309,0.555670798,0.45162937,0.519957611,0.351651549,0.630348314,0.450081389,0.431202324,457
0.521505654,0.560850322,0.448407352,0.520198458,0.35920471,0.666969116,0.456480802,0.410248636,458
0.520751059,0.556185842,0.446277201,0.524333614,0.363586962,0.596917318,0.437027225,0.406929239,459
0.511475921,0.552582085,0.445679396,0.519947545,0.35232082,0.617987028,0.431202324,0.37429383,460
0.502047777,0.551030457,0.432658762,0.517914369,0.351405382,0.641627824,0.410248636,0.383278542,461
0.504682183,0.546429753,0.424931407,0.512443862,0.338389307,0.619862846,0.406929239,0.41663209,462
0.509714603,0.540353417,0.409822464,0.511497154,0.333022743,0.645162022,0.37429383,0.425377422,463
0.514094114,0.5352211,0.399157763,0.497572453,0.30932948,0.651206464,0.383278542,0.44060196,464
0.51210773,0.542171896,0.40122804,0.497933841,0.311834425,0.671124034,0.41663209,0.449857968,465
0.526398599,0.542032778,0.415618658,0.50100134,0.31484291,0.690208014,0.425377422,0.437729405,466
0.517362237,0.54468143,0.42538327,0.505833473,0.328002989,0.697477762,0.44060196,0.443235135,467
0.518092453,0.551407874,0.441168547,0.514697973,0.341312706,0.726588291,0.449857968,0.451629377,468
0.518333137,0.550916195,0.443330467,0.51791074,0.347894132,0.735799834,0.437729405,0.433979126,469
0.514160693,0.55243516,0.444460392,0.51946031,0.349985808,0.755049471,0.443235135,0.447224793,470
0.524820745,0.553592384,0.451013207,0.521109883,0.346537262,0.737317377,0.451629377,0.449474961,471
0.533903897,0.550504088,0.444301784,0.521716748,0.350334287,0.716306348,0.433979126,0.452682647,472
0.532584965,0.554270446,0.4432697,0.517462647,0.350992918,0.726633138,0.447224793,0.459640612,473
0.527292311,0.560052395,0.445246786,0.521762861,0.36133635,0.707865181,0.449474961,0.466423032,474
0.524871588,0.556708157,0.450819641,0.521006783,0.356295735,0.697691325,0.452682647,0.46433245,475
0.514276564,0.557159483,0.454691768,0.521299087,0.355504781,0.743268485,0.459640612,0.469614759,476
0.515564203,0.557434261,0.460115552,0.524399395,0.356464833,0.735022696,0.466423032,0.48187099,477
0.518265069,0.557122231,0.462410092,0.523328303,0.356702656,0.730150714,0.46433245,0.482445501,478
0.509744942,0.560318232,0.46219486,0.526160793,0.365222514,0.736610438,0.469614759,0.485701063,479
0.516201556,0.561671734,0.472530574,0.527979548,0.362813771,0.701271472,0.48187099,0.474019342,480
0.514907956,0.561423898,0.47334215,0.528500439,0.365180701,0.727700691,0.482445501,0.464300533,481
0.511704385,0.56348592,0.475884408,0.530947472,0.37157312,0.701417516,0.485701063,0.480977307,482
0.510285676,0.564127564,0.476439238,0.533769059,0.375783831,0.737923044,0.474019342,0.470125435,483
0.508453131,0.56142956,0.471350133,0.533294966,0.372506648,0.762861922,0.464300533,0.472216016,484
0.51267606,0.561407804,0.474194944,0.528010944,0.361692131,0.753163315,0.480977307,0.480642175,485
0.51684761,0.561757922,0.469304681,0.531064872,0.369131535,0.756197371,0.470125435,0.477530242,486
0.522261024,0.560247421,0.470123708,0.529414947,0.366481811,0.773637202,0.472216016,0.482126329,487
0.516654074,0.56406796,0.472548008,0.528554546,0.36871469,0.789690452,0.480642175,0.468609365,488
0.514675856,0.564334333,0.472686589,0.531633565,0.373823732,0.783484456,0.477530242,0.473317162,489
0.516146123,0.562384665,0.476792395,0.532439453,0.369230241,0.803198156,0.482126329,0.464651623,490
0.515393376,0.561659336,0.472999394,0.530803474,0.36967963,0.813593866,0.468609365,0.461252434,491
0.50568682,0.56321913,0.469198525,0.52884039,0.371944606,0.810843638,0.473317162,0.484376496,492
0.500849605,0.563734055,0.469516039,0.529216178,0.372514874,0.826583503,0.464651623,0.482764674,493
0.501711965,0.558326244,0.465153456,0.53300071,0.366345495,0.831596117,0.461252434,0.464029236,494
0.522912204,0.555388212,0.474480301,0.522722823,0.342710614,0.831812343,0.484376496,0.466949666,495
0.516455591,0.561531186,0.466186583,0.526711368,0.36797601,0.804763859,0.482764674,0.46889662,496
0.525300503,0.563762486,0.47038126,0.535827367,0.380727112,0.813855449,0.464029236,0.459991702,497
0.515319705,0.562154353,0.471681952,0.527902592,0.368180454,0.82450328,0.466949666,0.453911461,498
0.500928938,0.563889325,0.4657318,0.530354507,0.372195303,0.818433504,0.46889662,0.437107019,499
0.518342853,0.557550251,0.467904031,0.529844857,0.36115402,0.813066448,0.459991702,0.45638505,500
0.51682663,0.555018842,0.45929119,0.525434764,0.357436001,0.788133552,0.453911461,0.450623983,501
0.519032657,0.557347357,0.450754464,0.525500672,0.364471287,0.810569154,0.437107019,0.427547796,502
0.51750952,0.558153331,0.452363014,0.520810417,0.3559753,0.80590268,0.45638505,0.443235135,503
0.517227411,0.557813346,0.452704519,0.52280979,0.357278645,0.81074448,0.450623983,0.447575883,504
0.51883024,0.551422656,0.444654018,0.524079761,0.356599718,0.823487207,0.427547796,0.430739523,505
0.522511363,0.551330864,0.446860045,0.519086868,0.343678534,0.80793623,0.443235135,0.44679391,506
0.553259134,0.544662535,0.446806669,0.539020443,0.346158326,0.813542689,0.447575883,0.455156235,507
0.593901336,0.534223676,0.448633969,0.509676116,0.31179896,0.819367609,0.430739523,0.4660879,508
0.563216865,0.561225653,0.391634166,0.522203551,0.390834123,0.873863505,0.44679391,0.465481472,509
0.574706018,0.570411682,0.444705725,0.534004905,0.387112737,0.873996824,0.455156235,0.486195781,510
0.546520472,0.561054587,0.454909176,0.524365407,0.363034666,0.896764672,0.4660879,0.448932367,511
0.534866273,0.561053574,0.459919661,0.526657021,0.365946859,0.875358011,0.465481472,0.466486866,512
0.535048962,0.56155467,0.470661998,0.530999948,0.364349782,0.876733175,0.486195781,0.45322524,513
0.545672834,0.55856967,0.466436207,0.533562284,0.369152695,0.871743317,0.448932367,0.453735917,514
0.538856804,0.560014427,0.459856808,0.527974468,0.367915541,0.889577316,0.466486866,0.452491143,515
0.544035971,0.565314293,0.461606562,0.532970391,0.374951869,0.88638456,0.45322524,0.474147011,516
0.543337286,0.558738232,0.455964386,0.52714734,0.364799052,0.895507939,0.453735917,0.449826051,517
0.53636241,0.561047316,0.4544245,0.525785028,0.365752667,0.905266115,0.452491143,0.479796368,518
0.534362078,0.56151545,0.460401177,0.526272621,0.362533927,0.920817514,0.474147011,0.478551594,519
0.539599001,0.558784246,0.460254073,0.529635539,0.365645915,0.907107514,0.449826051,0.469614759,520
0.537302852,0.558429062,0.463735104,0.526808232,0.35900113,0.922311143,0.479796368,0.475503495,521
0.54509747,0.56439662,0.471599936,0.528696392,0.366600484,0.922954116,0.478551594,0.466806039,522
0.534271002,0.564398825,0.463794827,0.531643959,0.379772097,0.943095702,0.469614759,0.473764004,523
0.531420708,0.56567353,0.475127757,0.535522722,0.376894563,0.914155228,0.475503495,0.485254221,524
0.53457886,0.56123811,0.47218886,0.533474766,0.368063092,0.930178629,0.466806039,0.475519454,525
0.535796404,0.560692549,0.468159765,0.528574379,0.365520567,0.899970969,0.473764004,0.485142511,526
0.54041183,0.565317869,0.473258317,0.535099348,0.373591363,0.861647873,0.485254221,0.488589576,527
0.549637556,0.563464344,0.476068825,0.531468771,0.370728016,0.868837826,0.475519454,0.47684402,528
0.533644974,0.567525983,0.471446872,0.535213504,0.382509738,0.873368956,0.485142511,0.470795698,529
0.54338783,0.567862511,0.487374365,0.537164449,0.377328187,0.869187234,0.488589576,0.4731097,530
0.535892069,0.564845979,0.476033211,0.53560814,0.378581315,0.87394928,0.47684402,0.485988318,531
0.532090008,0.566005468,0.474255204,0.535140149,0.380418658,0.886498521,0.470795698,0.481312438,532
0.528789341,0.565769017,0.473679781,0.534884065,0.376640171,0.907765591,0.4731097,0.489850308,533
0.53253907,0.563857436,0.476996154,0.530515062,0.366912067,0.900450929,0.485988318,0.494941113,534
0.531946361,0.564264357,0.474468589,0.534492238,0.374678552,0.863600589,0.481312438,0.514873448,535
0.539695084,0.564160109,0.481586814,0.53533635,0.372442931,0.868164123,0.489850308,0.502601258,536
0.545725882,0.565941751,0.485827565,0.539145037,0.376130253,0.87406199,0.494941113,0.49064824,537
0.555442214,0.568500519,0.497447789,0.536238423,0.375526547,0.82132254,0.514873448,0.492020682,538
0.54849577,0.574525177,0.494327188,0.542872079,0.396123856,0.834724534,0.502601258,0.506574958,539
0.543467402,0.573043764,0.497900248,0.547610283,0.398872733,0.834488006,0.49064824,0.497031694,540
0.542643309,0.569785953,0.499146372,0.545718162,0.386093765,0.875673927,0.492020682,0.497685998,541
0.550393224,0.568118572,0.497881114,0.538672928,0.376009554,0.874669436,0.506574958,0.508362325,542
0.549818695,0.571949542,0.489916205,0.539965995,0.390193731,0.855327726,0.497031694,0.500446842,543
0.542023778,0.573931277,0.493907303,0.543601055,0.396304786,0.857455495,0.497685998,0.498627557,544
0.538163781,0.572790027,0.50564152,0.543365187,0.387840271,0.869135241,0.508362325,0.501005394,545
0.537047684,0.569824398,0.499432951,0.542245855,0.385476857,0.854467275,0.500446842,0.492148351,546
0.533543825,0.5702281,0.496116459,0.540673396,0.387553811,0.860875803,0.498627557,0.48467971,547
0.530681431,0.572386086,0.498678446,0.543315798,0.390094697,0.885242159,0.501005394,0.470285021,548
0.535728931,0.569115877,0.496874452,0.542319524,0.385103047,0.895746389,0.492148351,0.446347068,549
0.531673372,0.56779325,0.486948937,0.539158946,0.383944243,0.898907219,0.48467971,0.457214899,550
0.532076001,0.567550838,0.478970647,0.540929198,0.385775179,0.892029894,0.470285021,0.456225464,551
0.54241246,0.560836256,0.468702644,0.540545866,0.376796305,0.854250997,0.446347068,0.452539019,552
0.550584733,0.557828069,0.462058842,0.52622834,0.35785073,0.844341961,0.457214899,0.460342791,553
0.547595739,0.563661218,0.449848354,0.528445538,0.373012125,0.876174078,0.456225464,0.390412052,554
0.551155329,0.561954021,0.454552352,0.528340979,0.370242,0.864640377,0.452539019,0.398790335,555
0.535846651,0.56200695,0.455220819,0.524305909,0.366016567,0.839065885,0.460342791,0.374836424,556
