Date,Close,Open,Max,Min,Volume
03-05-2019,9409.6,9427.9,9450.7,9388.7,126.74
02-05-2019,9418.2,9545.5,9559.7,9412.2,205.61
30-04-2019,9570.6,9497.3,9570.6,9455.5,186.88
29-04-2019,9517.2,9435.3,9517.2,9414.4,146.3
26-04-2019,9506,9512.1,9527.4,9448.8,153.32
25-04-2019,9501.2,9450.8,9503.8,9421.3,147.42
24-04-2019,9456.4,9506.3,9525.2,9427.4,157.93
23-04-2019,9527.2,9586,9588.2,9492.2,159.55
18-04-2019,9581.9,9553.7,9581.9,9480,165.27
17-04-2019,9549.8,9486,9580.6,9460.5,193.15
16-04-2019,9497.3,9492.4,9543.7,9462.9,140.51
15-04-2019,9497.1,9488.1,9528.4,9468.1,156.93
12-04-2019,9468.5,9441.3,9509.2,9390.2,212.33
11-04-2019,9445.4,9423.1,9468.7,9372.3,178.53
10-04-2019,9406.5,9423.5,9467.5,9395.2,152.2
09-04-2019,9407.8,9428.3,9511.2,9388.3,137.6
08-04-2019,9437.7,9483.4,9495.1,9425.2,121.81
05-04-2019,9510.3,9542.4,9553.6,9476.5,178.69
04-04-2019,9534.1,9488.9,9551.5,9472,164.76
03-04-2019,9487.8,9457.1,9491.2,9436.5,173.81
02-04-2019,9363.5,9356.7,9400.7,9322.9,152.28
01-04-2019,9341.7,9304.8,9355.2,9269.7,200.87
29-03-2019,9240.3,9226.5,9273.8,9190.5,181.74
28-03-2019,9174.7,9214.1,9245.6,9170.4,153.24
27-03-2019,9229.9,9194.8,9323.5,9146.1,239.05
26-03-2019,9183.1,9189.7,9211.7,9151.5,168.85
25-03-2019,9179.9,9159.4,9232.8,9127.3,169.09
22-03-2019,9199.4,9394.6,9395.2,9188.3,216.68
21-03-2019,9355.6,9387.4,9397.6,9326.2,179.84
20-03-2019,9405.6,9467.7,9509.2,9405.6,138.67
19-03-2019,9492.3,9428.4,9532.9,9417.9,150.4
18-03-2019,9409.1,9350.8,9418.8,9343.9,152.58
15-03-2019,9342.2,9219.5,9342.2,9216.1,372.91
14-03-2019,9209.8,9193.7,9283.9,9192.1,155.13
13-03-2019,9192.7,9134.7,9202.7,9123,162.61
12-03-2019,9161.7,9206.9,9213.8,9137.2,144.9
11-03-2019,9171.9,9157.7,9181.7,9106.8,129.69
08-03-2019,9129.3,9173.2,9205.5,9110.5,197.95
07-03-2019,9249.9,9301,9366.7,9216.1,253.05
06-03-2019,9296.7,9243.1,9344.6,9235.4,140.84
05-03-2019,9258.2,9255.7,9298.7,9204.3,140.19
04-03-2019,9259.8,9309.3,9322,9248,112.92
01-03-2019,9267.7,9313.5,9361.4,9267.7,167.87
28-02-2019,9277.7,9166.3,9293.1,9141,260.63
27-02-2019,9211.7,9206.2,9226.2,9160.9,174.51
26-02-2019,9227.2,9172,9235.8,9141.8,127.1
25-02-2019,9204.3,9244.2,9261.4,9198.8,131.23
22-02-2019,9204.6,9184.7,9238.9,9175.3,131.2
21-02-2019,9191.2,9202.5,9224.7,9162.9,137.61
20-02-2019,9181.1,9156.8,9189.7,9148.7,130.32
19-02-2019,9136.4,9152.1,9187.6,9096.1,117.86
18-02-2019,9155.5,9134.6,9174.7,9123.6,115.18
15-02-2019,9123.2,8953.4,9134.8,8918.5,208.11
14-02-2019,8952.5,9035.7,9038,8943.9,169.67
13-02-2019,8982.4,8993.3,9015.6,8956.9,155.3
12-02-2019,8983.1,8989.5,9032.3,8961.4,138.79
11-02-2019,8936.4,8905.1,8974.8,8893.1,132.24
08-02-2019,8856.8,8915.4,8928.4,8826.5,165.21
07-02-2019,8938.3,9062.4,9098.4,8938.3,178.62
06-02-2019,9100.9,9070.4,9113.7,9055.8,149.92
05-02-2019,9092,8982,9092,8949.2,210.16
04-02-2019,8975.2,9015.3,9036,8905.8,221.48
01-02-2019,9019.4,9058.6,9078.7,8942.4,286.84
31-01-2019,9056.7,9103.8,9117.1,8981.7,222.89
30-01-2019,9071.5,9123.9,9142.1,9034.1,154.21
29-01-2019,9119.1,9064.6,9163.8,9034.1,144.38
28-01-2019,9062.4,9149.5,9181.5,9048.9,134.49
25-01-2019,9185.2,9206.9,9225.4,9164.6,161.49
24-01-2019,9150,9150,9205.4,9088,163.42
23-01-2019,9128.8,9011.9,9169.7,9006.4,135.91
22-01-2019,9037.5,9009,9055.6,9001.1,143.28
21-01-2019,9053.8,9064.8,9070.6,9033.2,90.49
18-01-2019,9069.1,8962.3,9080.8,8950.9,203.55
17-01-2019,8908.6,8868.1,8939.1,8850.6,152.92
16-01-2019,8912.7,8869.5,8912.7,8836.7,176.32
15-01-2019,8850.1,8878.4,8915.9,8768.2,136.52
14-01-2019,8818.6,8819.2,8840.4,8751.2,126
11-01-2019,8877.1,8855.9,8900.4,8836,151.62
10-01-2019,8856.8,8790,8856.8,8784.5,148.19
09-01-2019,8823.6,8887.4,8892.9,8807,160.46
08-01-2019,8847.3,8783.1,8895.9,8773.4,160.82
07-01-2019,8776.3,8781.2,8783.5,8710.4,128.76
04-01-2019,8737.8,8593.8,8774.3,8588.1,169.09
03-01-2019,8523.3,8497.5,8590.9,8488.1,135.07
02-01-2019,8550,8448.3,8582.4,8354.8,130.76
31-12-2018,8539.9,8510.8,8583.3,8490.7,64.73
28-12-2018,8493.7,8386.2,8513.4,8378.7,143.83
27-12-2018,8363.9,8555.6,8557.7,8286.2,211.96
24-12-2018,8480.6,8490.2,8528.4,8471.2,53.51
21-12-2018,8556.8,8563.2,8598.4,8468.4,389.12
20-12-2018,8596.5,8647.8,8698.5,8567,231.92
19-12-2018,8769.1,8720.1,8804.2,8717.8,188.36
18-12-2018,8700.8,8781.1,8802.1,8700.8,225.82
17-12-2018,8812.5,8862.9,8906.2,8807.9,173.09
14-12-2018,8886.1,8865.9,8908,8787.6,151.98
13-12-2018,8926.3,8915.8,8974.9,8868.6,216.18
12-12-2018,8853.4,8724.9,8887.7,8718.1,219.18
11-12-2018,8735.5,8709.4,8826.4,8671.9,210.51
10-12-2018,8660,8771,8804.6,8644,174.11
07-12-2018,8815.5,8819.6,8914.6,8805.2,164.63
06-12-2018,8764.5,8926,8927.4,8743.7,214.51
05-12-2018,9012.2,8983.7,9048.5,8945.5,136.51
04-12-2018,9061.7,9148.5,9170.8,9057.7,164.51
03-12-2018,9179.6,9239.8,9262.1,9159.1,167.66
30-11-2018,9077.2,9112.4,9117.8,9046.2,207.83
29-11-2018,9098.9,9168.9,9199.6,9080.7,145.11
28-11-2018,9102.7,9120.4,9163.1,9096.8,148.53
27-11-2018,9085.6,9091.7,9156.4,9033,173.49
26-11-2018,9091.2,8984,9104.6,8984,173.69
23-11-2018,8916.7,8903.2,8951.1,8867.7,94.33
22-11-2018,8906.2,8917.4,8947.6,8878.7,118
21-11-2018,8960.6,8905.7,8979.2,8896.3,145.07
20-11-2018,8866.5,8970.7,8977,8829.6,176.4
19-11-2018,9006.3,9073.8,9138.3,9006.3,123.71
16-11-2018,9056.8,9111.6,9131.5,9015.9,202.08
15-11-2018,9073.5,9133.7,9189.8,9018.6,184.7
14-11-2018,9106.6,9097.8,9176.4,9036.7,139.66
13-11-2018,9145.4,9097.2,9163.3,9074.5,153.9
12-11-2018,9076.3,9174.8,9180.6,9068.3,141.48
09-11-2018,9134.8,9117.7,9156.8,9079.7,203.27
08-11-2018,9177,9182.7,9232.3,9147.8,147.22
07-11-2018,9167.9,9165.2,9174.2,9117.7,249.73
06-11-2018,8988.9,9002.3,9013.1,8911.3,146.18
05-11-2018,9010.7,9005.4,9065.3,9002.2,142.75
02-11-2018,8993,9058.7,9073.5,8976.5,173.42
01-11-2018,8954.8,8882.5,8985.3,8875.8,169.06
31-10-2018,8893.5,8911.5,8962.6,8883.8,299.96
30-10-2018,8806.1,8849.5,8874,8776.2,194.83
29-10-2018,8821.2,8775.7,8882.7,8752.9,184.72
26-10-2018,8730.4,8746.1,8746.1,8627.6,234.58
25-10-2018,8785.2,8639.5,8797.9,8637.5,253.39
24-10-2018,8677.4,8767,8805.5,8677.4,201.04
23-10-2018,8726.1,8715.4,8781.9,8681.7,249.66
22-10-2018,8806.5,8997.7,9013.1,8796.3,197.33
19-10-2018,8892.1,8874.7,8960.2,8768.6,349.74
18-10-2018,8889.6,8970.7,9063.8,8887.9,313.57
17-10-2018,8997.2,9113.4,9140.3,8967.1,185.71
16-10-2018,9074.7,8967.8,9096.8,8934,200.18
15-10-2018,8923.7,8883.1,8936.5,8849.4,169.65
12-10-2018,8902,9094.7,9098.1,8897.5,168.95
11-10-2018,9007.9,9018.4,9121,8970.8,238.99
10-10-2018,9162.9,9243.2,9273,9158.8,177.15
09-10-2018,9260.5,9231.7,9283.3,9136.2,171.34
08-10-2018,9199.2,9227.1,9243,9167.4,140.67
05-10-2018,9253.9,9318.1,9318.1,9239.9,133.29
04-10-2018,9314.5,9349,9378.7,9304.7,170.69
03-10-2018,9361.1,9360.6,9424.7,9300.8,156.82
02-10-2018,9305.5,9349.1,9356.1,9285.1,187.25
01-10-2018,9407,9384.3,9475.2,9367.6,155.28
28-09-2018,9389.2,9468,9468.9,9299.6,243.63
27-09-2018,9527.5,9492.5,9542.8,9406.8,151.51
26-09-2018,9524.8,9519.6,9530.3,9471.1,136.92
25-09-2018,9493.6,9524.8,9568,9480.4,141.86
24-09-2018,9512.8,9549.9,9586,9499.9,142.11
21-09-2018,9590.4,9614.3,9665.4,9563.3,408.47
20-09-2018,9583.7,9489.5,9607,9488.3,232.06
19-09-2018,9486.3,9464.4,9502.9,9422.4,205.65
18-09-2018,9447.5,9406.7,9453.6,9385.8,141.91
17-09-2018,9404.6,9350.3,9434.4,9349.9,147.15
14-09-2018,9365.3,9359.4,9378.3,9324.2,132.23
13-09-2018,9329.2,9308,9387.1,9296.7,159.39
12-09-2018,9306.8,9286.5,9319.7,9248.7,130.32
11-09-2018,9284.1,9301.1,9302.5,9211.8,122.17
10-09-2018,9270.8,9173,9300.9,9161,144.74
07-09-2018,9171.2,9209.2,9237.9,9111.1,162.08
06-09-2018,9208.7,9267.7,9291.8,9208.2,160.95
05-09-2018,9301.3,9353.2,9377.6,9301.3,180.71
04-09-2018,9376.3,9414.7,9436.1,9308.7,159.84
03-09-2018,9376.1,9387.7,9421.6,9356.1,89.35
31-08-2018,9399.1,9466.3,9470.6,9375.1,172.66
30-08-2018,9467.6,9546.1,9574.1,9445.1,144.31
29-08-2018,9569.5,9585.7,9597.1,9502.3,104.42
28-08-2018,9606.5,9667.6,9671.1,9598.4,114.91
27-08-2018,9659.8,9631.6,9662.7,9596.2,79.6
24-08-2018,9589.5,9559.7,9625.8,9559.7,99.41
23-08-2018,9567.3,9592.5,9630.2,9556.2,93.55
22-08-2018,9580.2,9535.5,9595.4,9512.4,114.12
21-08-2018,9549,9465.9,9591,9459.4,110.66
20-08-2018,9468.6,9448.9,9512.5,9437.1,95.32
17-08-2018,9417.3,9450.3,9457,9357.6,141.11
16-08-2018,9427.4,9440.8,9458.9,9384.7,138.15
15-08-2018,9386.8,9537,9547.6,9339.5,163.61
14-08-2018,9507,9574.8,9596.3,9476.9,164.12
13-08-2018,9530.4,9543.8,9558.4,9475.1,177.47
10-08-2018,9602.1,9669.6,9675.6,9557.4,224.95
09-08-2018,9754.6,9745.2,9756.7,9693.2,108.33
08-08-2018,9747.1,9763.9,9794,9700.4,107.99
07-08-2018,9772.8,9751.8,9813.6,9743.4,101.97
06-08-2018,9722.7,9758.4,9788.4,9699.3,114.09
03-08-2018,9739.8,9710.3,9762.7,9671.2,146.43
02-08-2018,9698.2,9765.9,9783.8,9666.6,196.96
01-08-2018,9799.3,9871.1,9902.3,9795.1,136.28
31-07-2018,9870.7,9846.2,9924.4,9843.5,203.08
30-07-2018,9854.1,9827.9,9905.3,9825.1,140.61
27-07-2018,9867.9,9781.6,9896,9775.9,230.69
26-07-2018,9780,9741.2,9789.7,9732.5,184.76
25-07-2018,9703.1,9769.8,9771.7,9686.2,149.29
24-07-2018,9773.1,9775.9,9820.1,9753.9,160.66
23-07-2018,9726.1,9699.7,9747.6,9661.4,116.98
20-07-2018,9724.8,9710.4,9751.3,9654.3,162.18
19-07-2018,9721.1,9748.9,9796.7,9696.2,147.19
18-07-2018,9753.2,9739.1,9753.2,9672.7,143.48
17-07-2018,9719.4,9716.4,9759.5,9643.9,175.05
16-07-2018,9716.9,9733.6,9781.1,9697.1,113.17
13-07-2018,9734.8,9807.5,9807.5,9717.6,132.52
12-07-2018,9767.4,9774.8,9784.8,9694.4,128.9
11-07-2018,9733.6,9822.5,9833.4,9733.6,175.89
10-07-2018,9889.3,9935.6,9938,9873.3,147.68
09-07-2018,9927,9923.5,9971.6,9912.7,130.08
06-07-2018,9905,9905,9926.9,9833.2,166.58
05-07-2018,9866.2,9773.5,9919.5,9773.5,184.52
04-07-2018,9757.5,9643.8,9767.2,9642.8,137.32
03-07-2018,9660.9,9591.6,9693.4,9556.1,134.42
02-07-2018,9558.3,9526.3,9591,9443.5,153.11
29-06-2018,9622.7,9671.1,9741.3,9620.3,200.36
28-06-2018,9589,9603.6,9669.2,9541.9,144.69
27-06-2018,9658.6,9636.6,9723.9,9506.6,182.57
26-06-2018,9637.4,9670.3,9699.8,9619.1,158.75
25-06-2018,9617.9,9711.4,9737.9,9617.9,151.25
22-06-2018,9792.1,9738.9,9799.5,9724.9,155.31
21-06-2018,9702.1,9824.4,9844,9683.4,161.7
20-06-2018,9788.9,9835,9876.8,9788.9,164.7
19-06-2018,9755.4,9656.6,9782.6,9598.5,172.89
18-06-2018,9769.4,9818,9859.5,9717,145.64
15-06-2018,9851,9980.1,9985.9,9798.9,377.07
14-06-2018,9957.7,9862.4,9973.9,9836.5,180.25
13-06-2018,9899.1,9900.2,9923.9,9838.3,172.85
12-06-2018,9914.4,9940.6,9961.6,9901.6,158.18
11-06-2018,9898.3,9835,9915.2,9799.1,199.95
08-06-2018,9746.3,9762.7,9772.2,9713.2,176.05
07-06-2018,9829,9844.2,9940.6,9814.8,190.78
06-06-2018,9791.6,9702.7,9793.8,9654.4,202.43
05-06-2018,9686.4,9730.6,9812.9,9686.4,183.42
04-06-2018,9750.3,9716.3,9830.7,9686.8,193.67
01-06-2018,9632.4,9544.7,9677.5,9529,238.95
31-05-2018,9465.5,9625.1,9649,9400.3,355.89
30-05-2018,9566.2,9553,9618.3,9477.2,283.88
29-05-2018,9521.3,9668.4,9668.4,9447.6,364.03
28-05-2018,9764.4,9891.4,9921.4,9732.6,155.74
25-05-2018,9826.5,10031,10053.1,9722.8,298.27
24-05-2018,9996,10045.5,10092.5,9964,155.88
23-05-2018,10025,10101.8,10101.8,9957.8,157.92
22-05-2018,10138.8,10081.5,10156.4,10060.8,145.39
21-05-2018,10066.5,10155.2,10155.9,10055.8,110.38
18-05-2018,10112.4,10209.3,10221,10088.4,249.55
17-05-2018,10216.4,10120.8,10216.4,10108.5,153.62
16-05-2018,10111,10189.8,10194.2,10089.8,212
15-05-2018,10207.6,10237.9,10265,10159.1,152.74
14-05-2018,10257.8,10277.2,10291.4,10215.3,108.96
11-05-2018,10271.4,10245.2,10284.5,10242.1,120.33
10-05-2018,10246.6,10243.3,10257.1,10191.1,116.75
09-05-2018,10221.2,10163.7,10222.7,10138.9,133.26
08-05-2018,10168.1,10135.1,10180.5,10091.9,177.96
07-05-2018,10140.9,10114.2,10148.6,10106.3,89.76
04-05-2018,10104.1,10047.1,10104.1,10029.4,162.05
03-05-2018,10038.8,10080.7,10095.2,10017.6,140.96
02-05-2018,10088.9,9982.6,10098.9,9981.4,157.39
30-04-2018,9980.6,9924,9995.4,9916.1,142.92
27-04-2018,9925.4,9894.2,9947.3,9883.8,139.09
26-04-2018,9902.3,9871.5,9914.7,9856.7,131.27
25-04-2018,9858,9829.2,9858.4,9793,161.12
24-04-2018,9883.4,9922.7,9939.4,9848.4,188.82
23-04-2018,9922,9898.6,9922,9862.6,118.07
20-04-2018,9884.2,9864.4,9908,9847.1,139.38
19-04-2018,9868,9861.8,9902.7,9838.8,120.8
18-04-2018,9857.3,9814.5,9871.3,9800.3,146.9
17-04-2018,9803.9,9785.4,9824.4,9762.3,112.4
16-04-2018,9766.1,9768.7,9796.5,9747.3,100.4
13-04-2018,9767.3,9764,9858.9,9744.4,137.07
12-04-2018,9747,9733,9767.6,9706.1,127.53
11-04-2018,9735.8,9742.6,9786.3,9717.3,122.93
10-04-2018,9763.5,9798.5,9806,9738.7,125.8
09-04-2018,9742.8,9735.1,9790.2,9716.8,99.21
06-04-2018,9682.8,9688.3,9734.2,9658.9,114.95
05-04-2018,9740.9,9637.5,9761.8,9616.7,162.49
04-04-2018,9513.3,9555.5,9560.4,9417.3,151.22
03-04-2018,9549.6,9532.1,9577.5,9500,129.87
29-03-2018,9600.4,9595.6,9657.5,9581.7,153.27
28-03-2018,9555,9397.8,9555,9348.9,177.67
27-03-2018,9473.6,9518.2,9519.2,9441.6,137.67
26-03-2018,9381,9418.1,9460.6,9343.3,159.53
23-03-2018,9393.1,9399.2,9428.9,9327.6,226.99
22-03-2018,9487.4,9580.4,9648.3,9432.6,199.76
21-03-2018,9630.9,9701.5,9702.4,9592.1,145.64
20-03-2018,9681.6,9676.3,9693.2,9608.5,129.6
19-03-2018,9664.1,9733.9,9747.3,9646,123.28
16-03-2018,9761,9676.2,9800.8,9664,313.97
15-03-2018,9684.2,9715.3,9720.6,9647.5,146.81
14-03-2018,9688.5,9698.9,9737.4,9632.2,159.02
13-03-2018,9691.7,9737.2,9811.4,9670.7,151.21
12-03-2018,9727.5,9747.4,9761.3,9702.5,110.66
09-03-2018,9686.1,9651,9704.9,9631.5,117.28
08-03-2018,9646.2,9617,9666.4,9564.2,144.63
07-03-2018,9599.3,9561.3,9612.4,9547.1,132.06
06-03-2018,9586.8,9663.6,9677,9586.3,143.03
05-03-2018,9590.8,9500,9604.2,9494.5,147
02-03-2018,9531.1,9680,9680,9510.8,208.31
01-03-2018,9738.6,9795.3,9808.9,9715.2,161.71
28-02-2018,9840.3,9869.8,9887.2,9830.2,203.42
27-02-2018,9900.2,9930.3,9937.2,9863.4,153.54
26-02-2018,9902.4,9888.4,9915.1,9841.7,156.6
23-02-2018,9822.4,9882.9,9891.1,9764.9,181.44
22-02-2018,9876.5,9767.6,9903.1,9744.9,175.18
21-02-2018,9823.3,9874.5,9876.1,9777.5,155.38
20-02-2018,9895.3,9806.9,9901.1,9806.9,153.24
19-02-2018,9806.2,9865.1,9905.4,9797.2,122.82
16-02-2018,9832.1,9785.2,9839.7,9768.7,188.85
15-02-2018,9714.9,9770.7,9832.1,9674.9,165.51
14-02-2018,9686.2,9715.7,9743.9,9595.9,178.71
13-02-2018,9650.7,9788.5,9797.4,9650.7,164.8
12-02-2018,9771.1,9760.1,9815.2,9731,170.17
09-02-2018,9639.6,9710.9,9752.2,9581.1,255.5
08-02-2018,9756.3,9928.5,9959.8,9726.5,228.48
07-02-2018,9976.9,9950.8,9988.5,9811.7,234.4
06-02-2018,9810,9794.9,9967.3,9721.5,313.3
05-02-2018,10064.5,10138.4,10173.8,10058.5,195.01
02-02-2018,10211.2,10359.3,10369.2,10205.3,203.69
01-02-2018,10399,10518.3,10543.7,10359.4,197.54
31-01-2018,10451.5,10436.4,10482.7,10422.1,190.19
30-01-2018,10428.2,10481.9,10506.4,10416.2,180.47
29-01-2018,10555.6,10605.5,10605.7,10540,150.49
26-01-2018,10595.4,10598.6,10635.1,10563.2,139.53
25-01-2018,10595.3,10564.6,10630.5,10559.7,183.93
24-01-2018,10563,10595.3,10617.2,10563,129.49
23-01-2018,10609.5,10640.3,10643.4,10583.7,168.2
22-01-2018,10584,10503.6,10601.9,10488.3,179.08
19-01-2018,10479.5,10417.5,10500.1,10396.2,143.56
18-01-2018,10432.7,10500.1,10509.2,10403.2,123.09
17-01-2018,10474.6,10475.6,10504.9,10441.2,144.36
16-01-2018,10520.4,10479,10572.9,10466.2,160.06
15-01-2018,10467.2,10471.6,10493.7,10446.9,112.26
12-01-2018,10462.4,10463.7,10492.2,10443.4,154.55
11-01-2018,10435.2,10435.9,10475,10401.2,208.92
10-01-2018,10428.3,10423.2,10474.9,10399.1,210.84
09-01-2018,10426.5,10400.9,10461.9,10385.6,132.56
08-01-2018,10398.4,10439.8,10456.9,10398.4,135.17
05-01-2018,10411.4,10343.1,10411.4,10343.1,145.84
04-01-2018,10314.4,10154.6,10325,10151,189.79
03-01-2018,10116,10101.4,10145.2,10083.6,137.8
02-01-2018,10079.1,10089.6,10097.9,10017,146.99
29-12-2017,10043.9,10091.3,10100.2,10028.7,118.04
28-12-2017,10093.1,10150.3,10162.8,10076.5,97.24
27-12-2017,10165.2,10167.2,10213.2,10138.8,96.22
22-12-2017,10182,10145.6,10235.8,10138.3,138.51
21-12-2017,10304.6,10192.6,10322.6,10144.4,152.66
20-12-2017,10207.7,10242,10246.5,10140.5,129.66
19-12-2017,10234.3,10239,10283.5,10228.4,116.42
18-12-2017,10244.1,10197.9,10257.8,10188.1,178.89
15-12-2017,10150.4,10156.7,10212.3,10113.8,321.6
14-12-2017,10176.5,10250,10293.1,10176.5,170.19
13-12-2017,10260.5,10300.2,10355,10260.5,132.94
12-12-2017,10288.3,10319.6,10326.2,10248.1,160.15
11-12-2017,10306.9,10339.3,10348.8,10285.1,141.87
08-12-2017,10321.1,10322.5,10380.3,10316.5,161.05
07-12-2017,10262.6,10195.8,10271.2,10171.3,129.94
06-12-2017,10184,10156.4,10201.8,10098.1,146.63
05-12-2017,10211.3,10204.6,10246.1,10162.3,132.39
04-12-2017,10208.6,10182.8,10248.4,10127.6,143.88
01-12-2017,10085,10225.5,10225.5,10083.8,183.51
30-11-2017,10211,10266.6,10323.1,10211,270.74
29-11-2017,10267.7,10221.8,10314.2,10211.1,216.01
28-11-2017,10144.4,10083.8,10148.8,10059.5,117.47
27-11-2017,10063.1,10027.4,10136.6,10014.4,114.37
24-11-2017,10053.5,10044.9,10125.4,10036.6,111.15
23-11-2017,10032.8,9994.1,10079.2,9983.2,118.61
22-11-2017,10013.9,10010.2,10092.4,10005.8,124.9
21-11-2017,9993.4,10017.4,10072.2,9989.3,146.58
20-11-2017,10025.5,9999.7,10061.8,9981.3,115.33
17-11-2017,10010.4,10074.4,10087.5,9998.7,182.67
16-11-2017,10088.7,10074,10173.5,10043.1,161.04
15-11-2017,10013.9,9920.6,10029.8,9889.4,178.55
14-11-2017,9990.4,10063.6,10101.8,9970.9,143.17
13-11-2017,10049.9,10124,10124,9984.2,143.99
10-11-2017,10092.7,10138.6,10168,10075.8,158.36
09-11-2017,10141.1,10223.2,10244.7,10117.2,163.56
08-11-2017,10228.7,10236.2,10242.7,10155.4,173.57
07-11-2017,10230.7,10365.7,10376.2,10212.5,166.4
06-11-2017,10316.5,10358.1,10358.1,10264,131.98
03-11-2017,10357.8,10463.3,10464.3,10295.9,190.29
02-11-2017,10457.8,10509,10538.4,10403.2,155.34
01-11-2017,10506.7,10591.4,10594.2,10486.2,200.54
31-10-2017,10523.5,10463.2,10570.5,10438.1,238.02
30-10-2017,10446,10321.2,10470.7,10293,266.08
27-10-2017,10197.5,10354.3,10382.4,10136.9,290.37
26-10-2017,10347.8,10140.3,10422.7,10121.2,374.89
25-10-2017,10153.3,10199,10273.4,10137.1,180.68
24-10-2017,10205.7,10150.6,10235.4,10148.3,157.49
23-10-2017,10161.4,10202.4,10216.4,10141.4,145.13
20-10-2017,10222.7,10202,10249,10176.5,196.13
19-10-2017,10197.5,10251.3,10276.6,10167.4,185.4
18-10-2017,10273.4,10237,10283.5,10165.4,181.89
17-10-2017,10216.8,10164.9,10297.1,10134,167.14
16-10-2017,10181.4,10244.4,10248.7,10153.9,155.27
13-10-2017,10258,10298.6,10299.7,10231.5,141.95
12-10-2017,10275.9,10284.5,10304,10244.8,117.36
11-10-2017,10278.4,10304.6,10313.1,10247.3,250.98
10-10-2017,10142.3,10225,10225,10107.8,208.2
09-10-2017,10236,10210.6,10306.8,10206.1,173.27
06-10-2017,10185.5,10185.2,10214.5,10116.6,207.01
05-10-2017,10214.7,9934.3,10259.9,9922.3,327
04-10-2017,9964.9,10226.8,10226.8,9947.3,348.21
03-10-2017,10257.5,10250.6,10276.6,10151.1,173.27
02-10-2017,10255.7,10262.3,10327.2,10185.9,249.45
29-09-2017,10381.5,10336.9,10381.5,10277.5,199.15
28-09-2017,10328.5,10381.2,10406.5,10319.4,178.76
27-09-2017,10368.9,10221.3,10398.9,10216.7,218.24
26-09-2017,10189.6,10203.8,10224.7,10166.7,118.75
25-09-2017,10216.5,10270,10272.4,10186.7,146.85
22-09-2017,10305,10286.6,10313.9,10270.9,130.09
21-09-2017,10297,10318.2,10340.8,10266.8,149.86
20-09-2017,10292.1,10349,10375.5,10248.4,146.94
19-09-2017,10378.4,10312.2,10399.1,10296.1,129.99
18-09-2017,10338.4,10358,10410.2,10330.1,133.38
15-09-2017,10317.4,10321.2,10370.8,10287.2,302.2
14-09-2017,10361.1,10352.7,10365.1,10284.3,156.38
13-09-2017,10371,10324.8,10395.1,10308,170.75
12-09-2017,10336.2,10354.5,10372.5,10324.7,129.03
11-09-2017,10322.6,10199.9,10343.5,10197.8,145.46
08-09-2017,10129.6,10118.4,10165.7,10087.6,141.95
07-09-2017,10124.9,10175.2,10189.5,10118.4,179.64
06-09-2017,10131,10130.9,10176.9,10096.8,132.35
05-09-2017,10179.8,10244.7,10287.6,10173.6,136.7
04-09-2017,10243.2,10234.1,10274.7,10229.8,83.2
01-09-2017,10325.5,10328.8,10366.5,10314.1,103.85
31-08-2017,10299.5,10279.5,10354.3,10275.1,179.78
30-08-2017,10245.8,10264.6,10274.3,10216.8,94.78
29-08-2017,10192.6,10233.2,10244.7,10134.3,147.97
28-08-2017,10285.9,10313.7,10360.2,10284.2,51.54
25-08-2017,10345.3,10373.9,10419.8,10334,71.65
24-08-2017,10357.4,10378.7,10421.9,10357.2,98.55
23-08-2017,10338.1,10414,10445,10309.8,95.49
22-08-2017,10409.8,10425.2,10440.4,10360.2,83.38
21-08-2017,10360.2,10360,10418.2,10330.4,84.93
18-08-2017,10385.7,10323.6,10392.5,10284.8,129.45
17-08-2017,10443.8,10535.7,10537.1,10428.6,129.08
16-08-2017,10544.3,10521,10575.9,10517.4,95.93
15-08-2017,10481.5,10489,10508.7,10436.7,79.39
14-08-2017,10461.2,10329.4,10490.6,10329.3,108.13
11-08-2017,10282.9,10377.3,10399,10252.4,163.18
10-08-2017,10450,10576.6,10584.3,10416.7,148.11
09-08-2017,10596,10681.4,10705.9,10525.1,153.53
08-08-2017,10734.7,10674.4,10758.2,10665.2,111.26
07-08-2017,10676.5,10682.8,10689.8,10643.5,90.54
04-08-2017,10658.4,10525,10696.1,10516.4,148.69
03-08-2017,10549.1,10487.2,10553.8,10416.9,133
02-08-2017,10513.9,10592.3,10607.8,10493.1,135.54
01-08-2017,10586.7,10613.4,10622.2,10510.9,150.97
31-07-2017,10502.2,10536.6,10593.9,10495.4,166.1
28-07-2017,10536.1,10574.4,10577.3,10497.7,226.26
27-07-2017,10603.4,10549.3,10652.9,10544.4,161.51
26-07-2017,10575.4,10523.8,10584.6,10508.5,152.25
25-07-2017,10523.4,10451.2,10621.3,10446.2,206.5
24-07-2017,10446.5,10432,10480.2,10368.1,161.23
21-07-2017,10426.6,10530.7,10562.8,10381.2,207.71
20-07-2017,10564.8,10597.4,10627.2,10534.8,244.52
19-07-2017,10588.1,10533.9,10588.1,10456.1,275.33
18-07-2017,10524.5,10616,10684.6,10511.5,179.66
17-07-2017,10651.2,10665.5,10670.3,10604.2,144.91
14-07-2017,10655.1,10664.6,10704.3,10619.3,164.86
13-07-2017,10658.3,10594.5,10674.1,10583.1,205.97
12-07-2017,10560.4,10482.2,10580.5,10470.5,191.89
11-07-2017,10449.1,10531.5,10536.9,10438.8,156.56
